2025-09-07 14:33:22,480 - INFO - Database connection established
2025-09-07 14:33:22,800 - INFO - uk_absence_data table already exists
2025-09-07 14:33:22,959 - INFO - Starting data upload for Wales schools...
2025-09-07 14:33:22,969 - INFO - Found 1464 schools in CSV file
2025-09-07 14:34:27,680 - INFO - [199/1464] Updated: Ysgol Y Castell CP - Lit: None, Math: None, Sci: None
2025-09-07 14:34:27,997 - INFO - [200/1464] Updated: Christ Church Primary School - Lit: None, Math: None, Sci: None
2025-09-07 14:34:28,157 - INFO - Committed batch. Progress: 200/1464
2025-09-07 14:34:28,631 - INFO - [201/1464] Updated: Ysgol Llywelyn - Lit: None, Math: None, Sci: None
2025-09-07 14:34:28,947 - WARNING - [202/1464] School not found in database: Ysgol y Faenol (LL18 5TG)
2025-09-07 14:34:29,266 - INFO - [203/1464] Updated: Ysgol Penmorfa CP - Lit: None, Math: None, Sci: None
2025-09-07 14:34:29,583 - INFO - [204/1464] Updated: Ysgol Emmanuel - Lit: None, Math: None, Sci: None
2025-09-07 14:34:29,899 - INFO - [205/1464] Updated: Ysgol Dewi Sant - Lit: None, Math: None, Sci: None
2025-09-07 14:34:30,217 - INFO - [206/1464] Updated: Ysgol Melyd - Lit: None, Math: None, Sci: None
2025-09-07 14:34:30,533 - INFO - [207/1464] Updated: Ysgol Bodfari - Lit: None, Math: None, Sci: None
2025-09-07 14:34:30,850 - INFO - [208/1464] Updated: Ysgol Bryn Hedydd - Lit: None, Math: None, Sci: None
2025-09-07 14:34:31,167 - INFO - [209/1464] Updated: Ysgol Cefn Meiriadog - Lit: None, Math: None, Sci: None
2025-09-07 14:34:31,484 - INFO - [210/1464] Updated: Frongoch Juniors - Lit: None, Math: None, Sci: None
2025-09-07 14:34:31,801 - INFO - [211/1464] Updated: Ysgol Gymraeg Henllan - Lit: None, Math: None, Sci: None
2025-09-07 14:34:32,118 - INFO - [212/1464] Updated: Ysgol Twm o'r Nant - Lit: None, Math: None, Sci: None
